stratum	n	model	fit_threshold_quantile	fit_threshold	test_threshold_quantile	test_threshold	observed_exceedances	observed_rate	fit_status	fit_tail_n	status	predicted_probability	predicted_expected_count	predicted_over_observed_count	observed_rate_wilson_95_lower	observed_rate_wilson_95_upper	predicted_inside_wilson_interval	binomial_log_score	shape	scale	endpoint
product:4x4	1024	gpd_excess	0.75	0.46032848492377432	0.98999999999999999	0.7101813936783582	11	0.0107421875	ok	256	ok	0.014263289987085528	14.605608946775581	1.3277826315250527	0.0060087122945773229	0.019132770955518102	yes	-61.30347421035836	-0.36311258595855994	0.14033216696107537	0.84679861123630795
product:4x4	1024	exponential_excess	0.80000000000000004	0.48904670981986331	0.90000000000000002	0.57117934794252334	103	0.1005859375	ok	205	ok	0.085373367902389252	87.422328732046594	0.84876047312666592	0.083630257912360048	0.12052716054929473	yes	-335.64371178009799	0	0.09637048581908865	infinite
product:4x4	1024	exponential_excess	0.80000000000000004	0.48904670981986331	0.94999999999999996	0.62968664795605112	52	0.05078125	ok	205	ok	0.046522037596534005	47.638566498850821	0.91612627882405429	0.038933483946073148	0.065986839996130239	yes	-205.83219136152763	0	0.09637048581908865	infinite
product:4x4	1024	exponential_excess	0.80000000000000004	0.48904670981986331	0.98999999999999999	0.7101813936783582	11	0.0107421875	ok	205	ok	0.020179407708423764	20.663713493425934	1.8785194084932668	0.0060087122945773229	0.019132770955518102	no	-63.584827242145636	0	0.09637048581908865	infinite
product:4x4	1024	gpd_excess	0.80000000000000004	0.48904670981986331	0.90000000000000002	0.57117934794252334	103	0.1005859375	ok	205	ok	0.098064724884915772	100.41827828215375	0.97493474060343444	0.083630257912360048	0.12052716054929473	yes	-334.23786831733401	-0.3662856755124565	0.13078218764884858	0.8460964018829672
product:4x4	1024	gpd_excess	0.80000000000000004	0.48904670981986331	0.94999999999999996	0.62968664795605112	52	0.05078125	ok	205	ok	0.051025420743379617	52.250030841220727	1.0048082854080909	0.038933483946073148	0.065986839996130239	yes	-205.62924498558652	-0.3662856755124565	0.13078218764884858	0.8460964018829672
product:4x4	1024	gpd_excess	0.80000000000000004	0.48904670981986331	0.98999999999999999	0.7101813936783582	11	0.0107421875	ok	205	ok	0.014331075084484344	14.675020886511968	1.3340928078647243	0.0060087122945773229	0.019132770955518102	yes	-61.320983732645217	-0.3662856755124565	0.13078218764884858	0.8460964018829672
product:4x4	1024	exponential_excess	0.84999999999999998	0.52925651476439417	0.90000000000000002	0.57117934794252334	103	0.1005859375	ok	154	ok	0.090340284339975083	92.508451164134485	0.89814030256441246	0.083630257912360048	0.12052716054929473	yes	-334.83429340380826	0	0.082257665970465008	infinite
product:4x4	1024	exponential_excess	0.84999999999999998	0.52925651476439417	0.94999999999999996	0.62968664795605112	52	0.05078125	ok	154	ok	0.044358964347530276	45.423579491871003	0.87353037484367313	0.038933483946073148	0.065986839996130239	yes	-206.1053844339767	0	0.082257665970465008	infinite
product:4x4	1024	exponential_excess	0.84999999999999998	0.52925651476439417	0.98999999999999999	0.7101813936783582	11	0.0107421875	ok	154	ok	0.016672263976951256	17.072398312398086	1.5520362102180079	0.0060087122945773229	0.019132770955518102	yes	-62.065473629043197	0	0.082257665970465008	infinite
product:4x4	1024	gpd_excess	0.84999999999999998	0.52925651476439417	0.90000000000000002	0.57117934794252334	103	0.1005859375	ok	154	ok	0.099741053999169604	102.13483929514967	0.99160038150630747	0.083630257912360048	0.12052716054929473	yes	-334.20540983990168	-0.33309935925166556	0.10922816771291037	0.85717118850708829
product:4x4	1024	gpd_excess	0.84999999999999998	0.52925651476439417	0.94999999999999996	0.62968664795605112	52	0.05078125	ok	154	ok	0.050171747206835773	51.375869139799832	0.98799748345768912	0.038933483946073148	0.065986839996130239	yes	-205.63258974038271	-0.33309935925166556	0.10922816771291037	0.85717118850708829
product:4x4	1024	gpd_excess	0.84999999999999998	0.52925651476439417	0.98999999999999999	0.7101813936783582	11	0.0107421875	ok	154	ok	0.013522763166924242	13.847309482930424	1.2588463166300385	0.0060087122945773229	0.019132770955518102	yes	-61.129213213690718	-0.33309935925166556	0.10922816771291037	0.85717118850708829
